year,fl_reg,month,Trips,Gag_catch,Gag_harvest,Gag_Discard,Gag_weight,RG_catch,RG_harvest,RG_Discard,RG_weight,RS_catch,RS_harvest,RS_Discard,RS_weight,Year,A_Gag_e,A_RS_e,A_RG_e,Date,time,sin2,sin1,cos1,cos2,A_GS_e,Index_Gag,Index_RS,Index_RG,A_Gag,A_RS,A_RG,Bag_gag,Bag_RS,Bag_RG,Month,M_Gag,M_RS,M_RG,S_Gag,S_RG,S_RS,S_Gag2,S_RG2,S_RS2,Pop,Income,Fuel,Region,Fishable,FIR,S_GagL,S_RSL,S_RGL,S_Gag2L,S_RS2L,S_RG2L,S_GagD,S_RSD,S_RGD,S_Gag2D,S_RS2D,S_RG2D,Gag_searches,RG_searches,RS_searches,Snapper_searches,Grouper_searches
2004,1,10,2369267.702828,1146350.10368341,139558.054008004,1006792.04967566,406530.999695639,281505.680902306,121007.303638217,160498.377264193,324116.175917706,1550110.11071498,564963.04109192,985147.069621854,812611.622370736,1,0.85703,0.25738,1.12949,2004-10-01,274,-0.00860699688868776,-0.99999073973619,0.00430353829624382,-0.999962959116266,1.054,NA,NA,NA,1.82301,0.27348,1.82372,5,5,2,10,1,1,1,365,365,198,365,365,198,1002661,39475.7344586918,2.00550552922591,Panhandle,1,1.96836826842002,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,44,36,0,31,37
2004,2,10,375785.605265923,426205.67706256,48714.3869126764,377491.290150405,137370.396222422,326528.268515479,41535.4661605443,284992.802354363,106991.734984619,7978.00227711,6543.74354187,1434.25873524,10747.883490711,1,0.85703,0.25738,1.12949,2004-10-01,274,-0.00860699688868776,-0.99999073973619,0.00430353829624382,-0.999962959116266,1.054,NA,NA,NA,1.82301,0.27348,1.82372,5,5,2,10,1,1,1,365,365,198,365,365,198,1002661,39475.7344586918,2.00550552922591,Peninsula,NA,1.96836826842002,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,44,36,0,31,37
2004,1,11,654591.214258521,208990.961893225,53691.0745415352,155299.887351715,149458.182831386,164248.946852963,18152.406418406,146096.540434557,39963.1252234365,14667.6179738982,0,14667.6179738982,0,1,0.85703,0.25738,1.12949,2004-11-01,305,-0.880012203973535,-0.858763958275804,0.512371412128423,-0.474951072067052,1.054,NA,NA,NA,1.82301,0.27348,1.82372,5,5,2,11,1,0.0666666666666667,1,365,365,198,365,365,198,1002661,39475.7344586918,2.01505500261917,Panhandle,1,1.95904004641963,5.89989735358249,0.352551135379636,5.89989735358249,5.89989735358249,0.352551135379636,5.89989735358249,3.65,0.132,3.65,3.65,0.132,3.65,61,76,22,26,47
2004,2,11,1424160.11706363,417260.6036059,74353.5066225855,342907.096983345,227764.898043665,680682.6109054,1065.68876413284,679616.922141267,2708.44252590614,0,0,0,0,1,0.85703,0.25738,1.12949,2004-11-01,305,-0.880012203973535,-0.858763958275804,0.512371412128423,-0.474951072067052,1.054,NA,NA,NA,1.82301,0.27348,1.82372,5,5,2,11,1,0.0666666666666667,1,365,365,198,365,365,198,1002661,39475.7344586918,2.01505500261917,Peninsula,0.966666666666667,1.95904004641963,5.89989735358249,0.352551135379636,5.89989735358249,5.89989735358249,0.352551135379636,5.89989735358249,3.65,0.132,3.65,3.65,0.132,3.65,61,76,22,26,47
2004,1,12,199606.795269127,163161.417145708,32237.5337649185,130923.883380788,104682.799663825,10842.7743431383,2241.98442124425,8600.789921894,5674.37133532165,2891.9819345121,0,2891.9819345121,0,1,0.85703,0.25738,1.12949,2004-12-01,335,-0.858763958275803,-0.493775550159977,0.869589389346611,0.512371412128423,1.054,NA,NA,NA,1.82301,0.27348,1.82372,5,5,2,12,1,0,1,365,365,198,365,365,198,1002661,39475.7344586918,1.91595235602094,Panhandle,1,2.06037140405073,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,100,0,0,34,43
2004,2,12,591422.100131112,441528.800572804,64193.5756577088,377335.224915243,181816.022775454,164550.69736668,9232.88612484145,155317.811241732,21767.7956737801,0,0,0,0,1,0.85703,0.25738,1.12949,2004-12-01,335,-0.858763958275803,-0.493775550159977,0.869589389346611,0.512371412128423,1.054,NA,NA,NA,1.82301,0.27348,1.82372,5,5,2,12,1,0,1,365,365,198,365,365,198,1002661,39475.7344586918,1.91595235602094,Peninsula,0.870967741935484,2.06037140405073,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,100,0,0,34,43
2005,1,1,120986.058930272,330697.794091238,155448.404464972,175249.389626266,611317.793166809,72339.4496133265,25208.7975877385,47130.652025588,72124.3855164446,284886.86631773,0,284886.86631773,0,2,1.82301,0.27348,1.82372,2005-01-01,0,0,0,1,1,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,1,1,0,1,304,304,198,304,304,198,1149329,41583.1049492181,1.88695796111403,Panhandle,1,2.20371125410065,5.71702770140622,0,5.71702770140622,5.71702770140622,0,5.71702770140622,3.04,0,3.04,3.04,0,3.04,12,0,0,22,36
2005,2,1,211126.887365245,160148.353766152,20848.5421171872,139299.811648622,65897.8766984894,233194.19720531,18483.9463982641,214710.250805528,60629.3395088306,154.04852827,0,154.04852827,0,2,1.82301,0.27348,1.82372,2005-01-01,0,0,0,1,1,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,1,1,0,1,304,304,198,304,304,198,1149329,41583.1049492181,1.88695796111403,Peninsula,0.967741935483871,2.20371125410065,5.71702770140622,0,5.71702770140622,5.71702770140622,0,5.71702770140622,3.04,0,3.04,3.04,0,3.04,12,0,0,22,36
2005,1,2,514914.518696375,92718.9026506986,34448.1173986876,58270.785252011,148423.3228118,20422.0973101787,19492.7937190567,929.303591122,47224.1405766331,50942.569848426,0,50942.569848426,0,2,1.82301,0.27348,1.82372,2005-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,2,1,0,1,304,304,198,304,304,198,1149329,41583.1049492181,1.94213843733613,Panhandle,1,2.14109891189086,5.71702770140622,0,5.71702770140622,5.71702770140622,0,5.71702770140622,3.04,0,3.04,3.04,0,3.04,57,0,9,26,39
2005,2,2,471094.306534321,509871.699703676,55804.5614957907,454067.138207885,196676.77857417,65097.5157847585,6851.3762574116,58246.139527313,19581.7246155894,8566.931077725,0,8566.931077725,0,2,1.82301,0.27348,1.82372,2005-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,2,1,0,1,304,304,198,304,304,198,1149329,41583.1049492181,1.94213843733613,Peninsula,0.964285714285714,2.14109891189086,5.71702770140622,0,5.71702770140622,5.71702770140622,0,5.71702770140622,3.04,0,3.04,3.04,0,3.04,57,0,9,26,39
2005,1,3,492390.721814645,152790.646600088,64845.0620528842,87945.584547204,242263.570026672,73204.1971251253,12313.3673407427,60890.82978489,32303.3314312966,161283.791611325,0,161283.791611325,0,2,1.82301,0.27348,1.82372,2005-03-01,59,0.895839290734909,0.849817091527528,0.527077708642372,-0.444378178104613,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,3,1,0,1,304,304,198,304,304,198,1149329,41583.1049492181,2.11642335766423,Panhandle,0.935483870967742,1.96478198932329,5.71702770140622,0,5.71702770140622,5.71702770140622,0,5.71702770140622,3.04,0,3.04,3.04,0,3.04,56,100,23,28,37
2005,2,3,1393879.9560089,682407.588373434,139942.111474359,542465.476898495,442061.994653117,347655.430838729,12487.0472288175,335168.383610156,53135.350310702,0,0,0,0,2,1.82301,0.27348,1.82372,2005-03-01,59,0.895839290734909,0.849817091527528,0.527077708642372,-0.444378178104613,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,3,1,0,1,304,304,198,304,304,198,1149329,41583.1049492181,2.11642335766423,Peninsula,1,1.96478198932329,5.71702770140622,0,5.71702770140622,5.71702770140622,0,5.71702770140622,3.04,0,3.04,3.04,0,3.04,56,100,23,28,37
2005,1,4,1728410.19950587,360206.194553183,123973.122967297,236233.071585872,426871.302938584,264408.955111271,143836.148527697,120572.806583574,353254.739551892,817203.91599031,236265.288526107,580938.627464191,405719.746989547,2,1.82301,0.27348,1.82372,2005-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,4,1,0.433333333333333,1,304,304,198,304,304,198,1149329,41583.1049492181,2.28526642524573,Panhandle,0.966666666666667,1.81961737545533,5.71702770140622,2.29158237996763,5.71702770140622,5.71702770140622,2.29158237996763,5.71702770140622,3.04,0.857999999999999,3.04,3.04,0.857999999999999,3.04,70,0,13,61,48
2005,2,4,1470193.63705369,508908.370184768,28345.456817766,480562.913367002,98732.0323290848,234470.813646977,12436.2860469507,222034.527600026,42878.5629538263,0,0,0,0,2,1.82301,0.27348,1.82372,2005-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,4,1,0.433333333333333,1,304,304,198,304,304,198,1149329,41583.1049492181,2.28526642524573,Peninsula,0.966666666666667,1.81961737545533,5.71702770140622,2.29158237996763,5.71702770140622,5.71702770140622,2.29158237996763,5.71702770140622,3.04,0.857999999999999,3.04,3.04,0.857999999999999,3.04,70,0,13,61,48
2005,1,5,1009734.2542951,188453.50542302,33502.892099554,154950.613323457,108564.804156351,42436.4757943664,17014.0734875633,25422.402306808,48307.6168939482,382929.399784795,181955.127071144,200974.272713705,270350.508716738,2,1.82301,0.27348,1.82372,2005-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,5,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.18774922918808,Panhandle,1,1.90072538453827,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,59,0,0,43,40
2005,2,5,1397455.68369242,428730.181253545,39579.2018481536,389150.979405391,142794.11328356,431866.0888993,44694.2219939593,387171.866905364,116424.534527054,2538.58079225221,2073.03850274721,465.542289505,4128.75344726994,2,1.82301,0.27348,1.82372,2005-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,5,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.18774922918808,Peninsula,1,1.90072538453827,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,59,0,0,43,40
2005,1,6,560170.982104193,157744.578492476,22438.5523652197,135306.026127241,66953.3265991013,127855.482062005,14078.8170044539,113776.66505756,36441.3092211723,361563.30574031,108261.748469528,253301.557270712,232150.758557453,2,1.82301,0.27348,1.82372,2005-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,6,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.16411265432099,Panhandle,1,1.92148522703709,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,87,32,12,48,49
2005,2,6,727360.016707106,171105.747995641,26223.9822388597,144881.765756829,77675.4536394284,379492.989082976,42817.2794713209,336675.70961156,171461.783205351,0,0,0,0,2,1.82301,0.27348,1.82372,2005-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,6,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.16411265432099,Peninsula,1,1.92148522703709,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,87,32,12,48,49
2005,1,7,698876.673185559,178686.204977893,19123.1505898136,159563.054388079,64654.2566387118,121120.781637433,15219.6868807323,105901.0947567,42374.1672233317,334917.062266599,69916.3418712252,265000.720395631,141193.83060958,2,1.82301,0.27348,1.82372,2005-07-01,181,-0.0516196672232542,0.0258184402271331,-0.999666648510511,0.998666816288476,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,7,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.28552699228792,Panhandle,0.967741935483871,1.81940992556782,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,69,31,36,62,56
2005,2,7,286901.24252342,44586.0362208113,4380.39979679127,40205.63642402,10080.4295287541,92403.5233153866,17203.8960503934,75199.62726506,46995.7780746461,34662.5712032,0,34662.5712032,0,2,1.82301,0.27348,1.82372,2005-07-01,181,-0.0516196672232542,0.0258184402271331,-0.999666648510511,0.998666816288476,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,7,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.28552699228792,Peninsula,0.967741935483871,1.81940992556782,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,69,31,36,62,56
2005,1,8,487593.527026359,85216.8344157441,11354.3170165206,73862.517399233,36349.7007568294,75980.9805116529,14324.5801938719,61656.400317781,42926.1230520435,426753.595479524,147603.121599149,279150.473880431,190563.522420498,2,1.82301,0.27348,1.82372,2005-08-01,212,0.849817091527527,-0.48627270710869,-0.873807103611081,0.527077708642373,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,8,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.49470214943705,Panhandle,0.967741935483871,1.66685650062881,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,59,0,34,53,44
2005,2,8,576792.543328111,102432.431003195,17145.9721240164,85286.458879179,52305.4729303398,360835.5842989,10082.08503647,350753.49926243,27784.2268607111,21727.99681128,13892.46256236,7835.53424892,23137.108370433,2,1.82301,0.27348,1.82372,2005-08-01,212,0.849817091527527,-0.48627270710869,-0.873807103611081,0.527077708642373,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,8,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.49470214943705,Peninsula,1,1.66685650062881,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,59,0,34,53,44
2005,1,9,427358.69545818,178405.071713723,41620.7813579779,136784.290355741,120217.253354307,57129.5623193213,19336.2161965337,37793.346122754,58966.9825532348,341697.751682004,62405.9808560658,279291.770825905,155963.931636552,2,1.82301,0.27348,1.82372,2005-09-01,243,0.871706318709322,-0.863142128049911,-0.504961054721521,-0.490028666429058,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,9,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.91721792260692,Panhandle,1,1.42543704489715,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,63,48,11,36,28
2005,2,9,413764.770619526,33374.40178701,3393.29964256,29981.10214445,9412.2175535672,123736.988279462,16967.5710886817,106769.41719078,60578.2494794127,83167.5522781841,38182.0375081841,44985.51477,102773.317623084,2,1.82301,0.27348,1.82372,2005-09-01,243,0.871706318709322,-0.863142128049911,-0.504961054721521,-0.490028666429058,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,9,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.91721792260692,Peninsula,1,1.42543704489715,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,63,48,11,36,28
2005,1,10,307764.813169364,106264.252162832,4725.39778988534,101538.854372958,20405.9923489496,8125.97691776922,2746.05137389045,5379.925543905,7634.66469796013,349427.579320643,31872.0245164409,317555.554804184,51754.807377329,2,1.82301,0.27348,1.82372,2005-10-01,273,0.0258184402271342,-0.999916658654738,-0.0129102960750097,-0.999666648510511,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,10,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.83068410462777,Panhandle,1,1.46901255711422,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,62,22,0,27,25
2005,2,10,262596.901889767,228251.839959445,20368.2079491444,207883.632010295,60682.6274919659,54793.8952946881,93.4557047880778,54700.4395899,197.631587575263,32162.5062027,27967.396698,4195.1095047,49614.161742252,2,1.82301,0.27348,1.82372,2005-10-01,273,0.0258184402271342,-0.999916658654738,-0.0129102960750097,-0.999666648510511,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,10,1,1,1,304,304,198,304,304,198,1149329,41583.1049492181,2.83068410462777,Peninsula,0.935483870967742,1.46901255711422,5.71702770140622,5.28826703069454,5.71702770140622,5.71702770140622,5.28826703069454,5.71702770140622,3.04,1.98,3.04,3.04,1.98,3.04,62,22,0,27,25
2005,1,11,23911.7499961166,206484.523108797,10085.905869495,196398.617239302,35803.0755918604,8208.21983466,70.74419332,8137.47564134,242.34237042632,3523.8060752508,0,3523.8060752508,0,2,1.82301,0.27348,1.82372,2005-11-01,304,-0.863142128049911,-0.867456354729597,0.49751328890718,-0.504961054721521,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,11,0,0.0333333333333333,0,304,304,198,304,304,198,1149329,41583.1049492181,2.35195582329317,Panhandle,1,1.7680223640848,0,0.176275567689818,0,0,0.176275567689818,0,0,0.0659999999999999,0,0,0.0659999999999999,0,69,40,14,35,33
2005,2,11,941247.275503057,306400.933853794,46423.114127299,259977.819726495,121040.923617743,13722.541198924,0,13722.541198924,0,3724.4205802,0,3724.4205802,0,2,1.82301,0.27348,1.82372,2005-11-01,304,-0.863142128049911,-0.867456354729597,0.49751328890718,-0.504961054721521,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,11,0,0.0333333333333333,0,304,304,198,304,304,198,1149329,41583.1049492181,2.35195582329317,Peninsula,0.966666666666667,1.7680223640848,0,0.176275567689818,0,0,0.176275567689818,0,0,0.0659999999999999,0,0,0.0659999999999999,0,69,40,14,35,33
2005,1,12,241082.508170416,251887.246439992,142318.581819924,109568.664620068,495681.440609865,6940.405293424,0,6940.405293424,0,1075.479249918,0,1075.479249918,0,2,1.82301,0.27348,1.82372,2005-12-01,334,-0.875891705144243,-0.508670943852105,0.860961015888994,0.482507741761217,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,12,0,0,0,304,304,198,304,304,198,1149329,41583.1049492181,2.20902024291498,Panhandle,1,1.88242299193899,0,0,0,0,0,0,0,0,0,0,0,0,100,17,15,22,25
2005,2,12,231835.26221339,227944.472769115,21116.7598573191,206827.712911796,56682.3927236194,139089.965025924,0,139089.965025924,0,24856.7178792,0,24856.7178792,0,2,1.82301,0.27348,1.82372,2005-12-01,334,-0.875891705144243,-0.508670943852105,0.860961015888994,0.482507741761217,0.679,NA,NA,NA,0.84464,0.216628299302718,0.63288,3,5,2,12,0,0,0,304,304,198,304,304,198,1149329,41583.1049492181,2.20902024291498,Peninsula,1,1.88242299193899,0,0,0,0,0,0,0,0,0,0,0,0,100,17,15,22,25
2006,2,1,577332.885808344,110847.518374383,3569.77393512636,107277.744439253,9762.38974653442,182138.994939508,4481.03747263366,177657.957466874,14715.7961492918,5383.7967394,0,5383.7967394,0,3,0.84464,0.216628299302718,0.63288,2006-01-01,0,0,0,1,1,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,1,1,0,1,365,365,198,365,365,198,1027936,44245.3987730061,2.38000304878049,Peninsula,0.903225806451613,1.85904798717285,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,61,0,14,29,28
2006,1,2,510154.680538724,256919.096098745,115442.49497495,141476.601123795,241962.052066187,190440.050691847,32500.1757831634,157939.874908684,83852.7470903481,3017.760927309,0,3017.760927309,0,3,0.84464,0.216628299302718,0.63288,2006-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,2,1,0,1,365,365,198,365,365,198,1027936,44245.3987730061,2.32167372667675,Panhandle,1,1.90575438161757,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,72,0,26,22,36
2006,2,2,537786.010323595,116392.113997307,9328.54286487265,107063.571132434,31483.4178005714,65445.2991966745,9364.69885746053,56080.600339214,28777.8856003688,19162.110859984,0,19162.110859984,0,3,0.84464,0.216628299302718,0.63288,2006-02-01,31,0.875891705144243,0.508670943852104,0.860961015888994,0.482507741761218,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,2,1,0,1,365,365,198,365,365,198,1027936,44245.3987730061,2.32167372667675,Peninsula,0.928571428571429,1.90575438161757,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,72,0,26,22,36
2006,1,3,149586.9955808,38301.2702489104,19755.9321964684,18545.338052442,63111.2317005655,1526.71301319572,709.800732295719,816.9122809,2288.5976001114,162439.921784835,0,162439.921784835,0,3,0.84464,0.216628299302718,0.63288,2006-03-01,59,0.895839290734909,0.849817091527528,0.527077708642372,-0.444378178104613,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,3,1,0,1,365,365,198,365,365,198,1027936,44245.3987730061,2.4716074484147,Panhandle,1,1.79014668374565,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,43,23,20,34,33
2006,2,3,603133.730296947,196127.171392811,22501.3144745909,173625.856918211,68179.8666826265,57382.9235924054,3555.98432677535,53826.93926563,11555.8917367371,1112.24249026,0,1112.24249026,0,3,0.84464,0.216628299302718,0.63288,2006-03-01,59,0.895839290734909,0.849817091527528,0.527077708642372,-0.444378178104613,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,3,1,0,1,365,365,198,365,365,198,1027936,44245.3987730061,2.4716074484147,Peninsula,1,1.79014668374565,5.89989735358249,0,5.89989735358249,5.89989735358249,0,5.89989735358249,3.65,0,3.65,3.65,0,3.65,43,23,20,34,33
2006,1,4,876321.633265904,43495.7713166067,22049.2658059135,21446.5055106932,73825.9904505695,77181.4407911702,33939.7685223582,43241.672268812,91368.7365030062,637336.556446204,142506.455766794,494830.10067941,246139.054627015,3,0.84464,0.216628299302718,0.63288,2006-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,4,1,0.433333333333333,1,365,365,198,365,365,198,1027936,44245.3987730061,2.82180680680681,Panhandle,1,1.56798114832939,5.89989735358249,2.29158237996763,5.89989735358249,5.89989735358249,2.29158237996763,5.89989735358249,3.65,0.857999999999999,3.65,3.65,0.857999999999999,3.65,63,0,33,42,31
2006,2,4,210481.45707984,87138.5702510776,6335.9932408726,80802.577010205,24075.4664405746,31769.8266082678,5109.12515589684,26660.701452371,11442.3692200475,5385.89674176789,558.052074597891,4827.84466717,664.081968773404,3,0.84464,0.216628299302718,0.63288,2006-04-01,90,0.0430222330045306,0.999768501979891,0.0215160974362223,-0.99907411510223,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,4,1,0.433333333333333,1,365,365,198,365,365,198,1027936,44245.3987730061,2.82180680680681,Peninsula,1,1.56798114832939,5.89989735358249,2.29158237996763,5.89989735358249,5.89989735358249,2.29158237996763,5.89989735358249,3.65,0.857999999999999,3.65,3.65,0.857999999999999,3.65,63,0,33,42,31
2006,1,5,1478803.92652974,442453.115710767,89994.5512898117,352458.564420941,269709.545677472,216431.306951899,22313.4322063162,194117.874744423,74315.5027658073,860479.703346438,270394.864285089,590084.839061325,361707.395028188,3,0.84464,0.216628299302718,0.63288,2006-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,5,1,1,1,365,365,198,365,365,198,1027936,44245.3987730061,2.88524813895782,Panhandle,1,1.533504109251,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,46,50,12,39,39
2006,2,5,207574.73160966,32298.301815039,9188.48708403903,23109.814731,33171.7667160438,124310.087141704,8493.45794581586,115816.62919549,31809.5735722764,19177.6359880208,14228.1434533208,4949.4925347,16061.0724395811,3,0.84464,0.216628299302718,0.63288,2006-05-01,120,-0.835925479418636,0.880012203973536,-0.47495107206705,-0.54884295828472,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,5,1,1,1,365,365,198,365,365,198,1027936,44245.3987730061,2.88524813895782,Peninsula,1,1.533504109251,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,46,50,12,39,39
2006,1,6,1319512.46826567,168931.77572344,47877.0987911878,121054.676932252,175119.611320112,1105094.51112746,160910.571784716,944183.939341991,571052.040172726,964397.560371339,320686.197010031,643711.363362127,465209.794996076,3,0.84464,0.216628299302718,0.63288,2006-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,6,1,1,1,365,365,198,365,365,198,1027936,44245.3987730061,2.82757432098765,Panhandle,1,1.56478287571771,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,21,0,18,36,31
2006,2,6,593607.22535359,30861.3166674443,6227.98947455429,24633.32719289,24690.7892906563,82412.9776702625,11584.0190519625,70828.9586183,43572.8043690531,23632.1403164375,13699.7569060775,9932.38341036,23213.4256893473,3,0.84464,0.216628299302718,0.63288,2006-06-01,151,-0.884067509943364,0.516062391015853,-0.856550995901004,0.467359217158002,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,6,1,1,1,365,365,198,365,365,198,1027936,44245.3987730061,2.82757432098765,Peninsula,0.966666666666667,1.56478287571771,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,21,0,18,36,31
2006,1,7,456538.052321602,182471.781931923,66546.9687121164,115924.813219807,239838.514192544,26673.0915330821,6723.57691229305,19949.514620754,20661.831905795,372760.559861415,128243.816336624,244516.743524683,197916.341566053,3,0.84464,0.216628299302718,0.63288,2006-07-01,181,-0.0516196672232542,0.0258184402271331,-0.999666648510511,0.998666816288476,0.826,NA,NA,NA,2.41982,0.21919,0.59173,5,5,1,7,1,1,1,365,365,198,365,365,198,1027936,44245.3987730061,2.94067028092656,Panhandle,1,1.50460250712178,5.89989735358249,5.28826703069454,5.89989735358249,5.89989735358249,5.28826703069454,5.89989735358249,3.65,1.98,3.65,3.65,1.98,3.65,63,0,17,44,43
