"","Date","Region","Speed","Height","Gust","SST"
"3222",2008-05-29,2,3.78075898098717,0.463333332290252,4.7333194265902,27.0604164997737
"3223",2008-05-30,1,3.27839283849157,NA,4.26805556187081,27.6880159620255
"3224",2008-05-30,2,4.03692128247133,0.526249994834264,5.31273146815322,27.1229166587194
"3225",2008-05-31,1,3.1343055505409,NA,4.02569444345103,27.9040277269151
"3226",2008-05-31,2,3.98420454569048,0.652916667362054,5.0793655333081,27.4937499761581
"3227",2008-06-01,1,2.96251109179029,NA,3.81658263854599,28.3849138151707
"3228",2008-06-01,2,2.90334727433822,0.498333332439264,3.64968750930081,28.1520833571752
"3229",2008-06-02,1,3.80068619216542,NA,4.83856861258323,28.6972220903462
"3230",2008-06-02,2,2.72861519852961,0.542916661749283,3.47799368811763,28.485416730245
"3231",2008-06-03,1,3.69614462310668,NA,4.71979293239673,28.7607343892818
"3232",2008-06-03,2,2.73838276895405,0.391249995678663,3.49092514667723,28.6312499841054
"3233",2008-06-04,1,3.47122818410417,NA,4.48583050052092,28.7656486023605
"3234",2008-06-04,2,2.63123233972833,0.29391304500725,3.38693301783647,28.6979167461395
"3235",2008-06-05,1,3.42166666409208,NA,4.36562499809596,29.1262499279446
"3236",2008-06-05,2,3.39192817232869,0.49708333487312,4.32469489896667,29.0958331823349
"3237",2008-06-06,1,3.61036581443428,NA,4.65781875571911,29.2962343143009
"3238",2008-06-06,2,4.03468749684592,0.767083336909612,5.12343750596046,29.1687498490016
"3239",2008-06-07,1,3.2488194468276,NA,4.20444443116171,29.2545834779739
"3240",2008-06-07,2,3.90455303487453,0.810833337406317,4.90834846821247,31.5905303666086
"3241",2008-06-08,1,2.85427579470274,NA,3.70049602528295,29.4810117865366
"3242",2008-06-08,2,3.31639376001903,0.642500001937151,4.48997711986618,30.5595536387172
"3243",2008-06-09,1,2.48162288296568,NA,3.42425910202687,30.2593749761581
"3244",2008-06-09,2,2.84683332412193,0.478333329161008,3.72183332701524,30.1766667471992
"3245",2008-06-10,1,2.39331450379502,NA,3.43066666139911,30.3458333412806
"3246",2008-06-10,2,2.72483332904677,0.381249999006589,3.51011363940596,30.2486110342873
"3247",2008-06-11,1,2.27828699139211,NA,3.13072826808669,30.3446648715199
"3248",2008-06-11,2,2.76146212143936,0.26041666790843,3.59434848828072,30.3981945011351
"3249",2008-06-12,1,2.56186539983775,NA,3.50346093289741,30.3290270047895
"3250",2008-06-12,2,3.13254474718758,0.276666667312384,4.14502966078686,30.4911309541846
"3251",2008-06-13,1,2.74297105877396,NA,3.65710029782528,29.4359796423096
"3252",2008-06-13,2,3.18785683837504,0.542916670441628,4.3611645901592,30.6441342012519
"3253",2008-06-14,1,2.56049999769529,NA,3.39960000085831,29.621583331426
"3254",2008-06-14,2,2.67080817658981,0.369166664779186,3.66168119557381,30.5890749027912
"3255",2008-06-15,1,2.39548602887207,NA,3.26805414228696,29.725120741964
"3256",2008-06-15,2,2.79635265228778,0.254583330204089,3.68625603681957,30.679267278616
"3257",2008-06-16,1,2.5250048685912,NA,3.39809021961408,29.3706783830657
"3258",2008-06-16,2,2.73109426845793,0.260416665424903,3.70688033905377,30.403394902194
"3259",2008-06-17,1,2.69433332984025,NA,3.72374997675419,29.5137500921885
"3260",2008-06-17,2,2.92577661230085,0.221666666989525,3.8040294052385,30.3739729693401
"3261",2008-06-18,1,3.81578139077212,NA,5.06034760685313,29.4768652282499
"3262",2008-06-18,2,4.7156405280484,0.460833329086502,5.80256231219352,30.5389588927688
"3263",2008-06-19,1,3.17105091156295,NA,4.35443027152364,29.1957024440606
"3264",2008-06-19,2,3.76977291349908,0.502083330104748,4.79561131143946,30.6887806538724
"3265",2008-06-20,1,2.69773434924531,NA,3.69834943719605,29.6445561019792
"3266",2008-06-20,2,2.6706661755526,0.259166665375233,3.49494602411016,30.8408982512517
"3267",2008-06-21,1,2.67544660781388,NA,3.85877890885252,29.4099937603723
"3268",2008-06-21,2,3.92283152051311,0.386249995479981,5.20798157783902,30.8643598112009
"3269",2008-06-22,1,2.65275804069709,NA,3.75174349754753,28.4424557437288
"3270",2008-06-22,2,4.00766869837532,0.56833333025376,5.07137983510787,30.1168085061067
"3271",2008-06-23,1,2.83780319136931,NA,3.89384750744605,28.4151610503344
"3272",2008-06-23,2,3.64125000398606,0.754583331445853,4.62116666808724,30.1654166857402
"3273",2008-06-24,1,2.45134165441056,NA,3.4014127821801,29.3626704039911
"3274",2008-06-24,2,2.4746005349624,0.412083335220814,3.25615332541813,30.6649843211964
"3275",2008-06-25,1,2.55966815213303,NA,3.3815310821186,29.8770832578341
"3276",2008-06-25,2,3.00133772237259,0.291249998534719,4.03290351689908,30.6415934590568
"3277",2008-06-26,1,2.74103799466604,NA,3.75517232815871,29.5041187519704
"3278",2008-06-26,2,3.95987067931165,0.958749985943238,5.26821862607967,30.4246660496112
"3279",2008-06-27,1,2.69256485334827,NA,3.69493026628446,29.5508751110496
"3280",2008-06-27,2,2.95014912756389,0.657083332538605,3.83344735414835,29.9483186794303
"3281",2008-06-28,1,2.28531902926913,NA,3.21140376070574,30.2079806069117
"3282",2008-06-28,2,2.56607905774895,0.375416668752829,3.30926709359018,30.3311609562985
"3283",2008-06-29,1,2.99741129468041,NA,4.15296370601261,30.2773534940155
"3284",2008-06-29,2,2.98789050206163,0.42999999721845,3.91639162254396,30.8333270722025
"3285",2008-06-30,1,3.18914331951701,NA,4.34868421260725,29.6868460164516
"3286",2008-06-30,2,3.00018859397097,0.509999997913837,3.85061841570233,30.9555556634713
"3287",2008-07-01,1,2.29621847975133,NA,3.22121848326688,29.0400735213309
"3288",2008-07-01,2,3.13921384972957,0.722083335121473,4.15943092879435,30.9111109351554
"3289",2008-07-02,1,1.9108002023522,NA,2.71000000895001,28.7645834167798
"3290",2008-07-02,2,2.92242948796727,0.481666663040717,3.88511268581933,30.7313033264247
"3291",2008-07-03,1,2.57472978305264,NA,3.55796286559857,28.2270832497372
"3292",2008-07-03,2,3.26823839367561,0.527916663636764,4.16384801816856,30.3171897515934
"3293",2008-07-04,1,2.38859832173764,NA,3.25166666868608,28.2906250635783
"3294",2008-07-04,2,2.7834047517832,0.5804166632394,3.58712122278103,30.2791305871581
